Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,WAR,Spd,wRC+,BsR,Def,wSB,UBR,Off,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,XBR,O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),NameASCII,PlayerId,MLBAMID
"Adam Wainwright","STL","Adam Wainwright","STL",2019,37,31,50,59,8,5,3,0,0,6,2,2,0,20,0,1,6,0,0,0,0.16,1,0,0.033898305,0.33898305,0.1,0.188679245,0.22,0.408679245,0.06,0.258064516,0.769230769,0.258064516,0.322580645,0.419354838,0.153846153,0,0.1,0,0.17695505551572116,-7.292121620310165,0.13111835585751416,-7.3183845816381945,0.17636890698359742,2.64285714,5.984912896979741,-0.001862330362200737,7.253534317016602,-0.01525119785219431,,-7.320246912000395,,0.37837838,0.43243243,0.18918919,0.21621622,0.56756757,0.21621622,87.93333333333334,14.5,0,0,107.6,8,0.21621622,37,0.179,0.243,0.204,0.013388867489993572,0.44554455,0.70707071,0.575,0.48888889,0.78571429,0.66956522,0.495,21.60839161,"Adam Wainwright",2233,425794
"Adbert Alzolay","CHC","Adbert Alzolay","CHC",2019,24,4,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,-1.3827863400318308,-0.7536982064582987,-1.4187783812620325,-0.06260206438279287,0.14285714,-100,0,0.61470627784729,0,,-1.4187783812620325,,0,0.33333333,0.66666667,0.33333333,0.66666667,0,83.96666463216145,-9,0,0,87.1,0,0,3,0.08,0.087,0.074,,0.25,0.66666667,0.5625,1,0.5,0.55555556,0.75,18.1,"Adbert Alzolay",17859,640470
"Addison Russell","CHC","Addison Russell","CHC",2019,25,82,215,241,51,37,4,1,9,25,23,20,2,58,3,2,1,7,2,0,0.237209302,5,1,0.082987551,0.2406639,0.344827586,0.308333333,0.390697674,0.699031007,0.153488372,0.28,1.381818181,0.170886075,0.481012658,0.348101265,0.054545454,0.163636363,0.065789473,0.5,0.2966803147011444,-4.844916969849951,25.477131068394296,-6.579733357145674,0.956752091433329,3.9873399193441115,79.3068984942046,1.1584010664373636,7.5820152759552,0.27363293804228306,1,-5.42133229070831,-0.699999988079071,0.39375,0.31875,0.2875,0.2,0.4875,0.3125,86.88101389438292,9.126582278481013,10,0.0625,107.2,45,0.28125,160,0.225,0.357,0.288,0.8847681283950806,0.31101512,0.65966387,0.48775293,0.47222222,0.82802548,0.71615721,0.50692226,21.33764368,"Addison Russell",14106,608365
"Adeiny Hechavarría","- - -","Adeiny Hechavarría","- - -",2019,30,84,203,221,49,27,12,1,9,34,33,14,0,48,3,1,0,3,3,1,0.24137931,7,0,0.063348416,0.21719457,0.291666666,0.298642533,0.443349753,0.741992286,0.201970443,0.272108843,1.237288135,0.148387096,0.470967741,0.380645161,0.033898305,0.152542372,0.09589041,0,0.31170125676495997,-1.5733243580370386,26.23237114591308,-1.8134367744832476,0.519990030976339,5.504136588506298,93.78065739811873,1.2110499255359173,-1.0955550074577332,0.06885286793112755,0.20000001788139343,-0.6023868489473303,0.4000000059604645,0.41025641,0.3525641,0.23717949,0.16025641,0.44230769,0.3974359,87.57828883120888,11.776315789473685,7,0.04487179,105.9,46,0.29487179,156,0.224,0.385,0.292,1.1421970576047897,0.34895833,0.70935961,0.53417722,0.57462687,0.87152778,0.77725118,0.51392405,22.0104712,"Adeiny Hechavarria",10459,588751
"Adrian Houser","MIL","Adrian Houser","MIL",2019,26,35,22,27,1,0,1,0,0,0,0,2,0,17,0,0,3,0,0,0,0.045454545,0,0,0.074074074,0.629629629,0.117647058,0.125,0.09090909,0.21590909,0.045454545,0.2,4,0.2,0.8,0,0,0,0,0,0.10821888347466786,-4.941313734521865,-1.5442378132247918,-5.140583625307082,-0.11504287591037354,0.14285714,-44.305538825061525,-0.22478888742625713,3.319413900375366,-0.0043574851006269455,,-5.365372512733339,,0.25,0.25,0.5,0.25,0.375,0.375,92.9,-1.2,0,0,105.1,3,0.375,8,0.069,0.097,0.123,-0.2204314023256302,0.28571429,0.53846154,0.43925234,0.16666667,0.57142857,0.46808511,0.60747664,18.7375,"Adrian Houser",12718,605288
"Adrian Morejon","SDP","Adrian Morejon","SDP",2019,20,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27655726800636615,-0.15073964129165973,-0.2774555025525507,-0.011908491258797298,0.14285714,-100,0,0.12294125556945801,0,,-0.2774555025525507,,,,,,,,,,0,,,0,,0,,,0,,0.5,0.5,0.5,0,1,0.5,0.5,15,"Adrian Morejon",20039,670970
"Adrian Sampson","TEX","Adrian Sampson","TEX",2019,27,35,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5531145360127323,-0.30147928258331946,-0.5801327850476139,-0.02543078673467888,0.14285714,-100,0,0.24588251113891602,0,,-0.5801327850476139,,0,0,1,0,1,0,,,0,0,,0,0,1,0.073,0.073,0.066,,0.25,0.33333333,0.28571429,0,1,0.5,0.42857143,15,"Adrian Sampson",13339,592716
"Adrián Sanchez","WSN","Adrián Sanchez","WSN",2019,28,28,31,32,7,7,0,0,0,3,1,1,0,10,0,0,0,0,0,0,0.225806451,2,0,0.03125,0.3125,0.1,0.25,0.225806451,0.475806451,0,0.333333333,7,0.238095238,0.666666666,0.095238095,0,0,0.142857142,0,0.21179829351603985,-2.9912443460012788,1.0349197088693267,-3.2430401147390717,-0.19241841481146615,1.86160714,23.186654819395734,-0.021639260929077864,0.2625451013445854,-0.017429940402507782,0,-3.2646793756681496,0.30000001192092896,0.23809524,0.42857143,0.33333333,0.19047619,0.61904762,0.19047619,87.17618815104167,-0.7142857142857143,0,0,106.7,7,0.33333333,21,0.19,0.216,0.196,-0.004209320526570082,0.27118644,0.68571429,0.49612403,0.5,0.8125,0.734375,0.54263566,24.81443299,"Adrian Sanchez",11338,506703
"AJ Pollock","LAD","AJ Pollock","LAD",2019,31,86,308,342,82,51,15,1,15,49,47,23,1,74,7,4,0,7,5,1,0.266233766,8,0,0.067251461,0.216374269,0.31081081,0.32748538,0.467532467,0.795017847,0.201298701,0.30044843,1.183908045,0.198312236,0.434599156,0.367088607,0.126436781,0.172413793,0.077669902,0,0.3326773639997779,3.7664028173844017,46.796031153814,3.0390353417555485,0.5127181592430791,4.861424459548987,106.7350989559792,0.7826706171035767,-9.455355225130916,0.390418142080307,1.0999999940395355,3.821705958859125,0.4000000059604645,0.47058824,0.32352941,0.20588235,0.17226891,0.3907563,0.43697479,90.58185818829114,13.708860759493671,18,0.07563025,108.1,95,0.39915966,238,0.254,0.448,0.329,0.39225247502326965,0.27714749,0.65031646,0.46597278,0.4619883,0.87347932,0.75257732,0.5060048,26.91496599,"AJ Pollock",9256,572041
"AJ Reed","CHW","AJ Reed","CHW",2019,26,14,44,49,6,5,0,0,1,1,4,4,0,21,0,1,0,1,0,0,0.136363636,0,0,0.081632653,0.428571428,0.19047619,0.204081632,0.204545454,0.408627086,0.068181818,0.217391304,0.75,0.125,0.375,0.5,0.25,0.083333333,0,0,0.1846683767377114,-5.7294621056498505,0.4356016033707639,-5.790378365534685,-0.5059319295752635,0.14285714,7.541491277945349,-0.027209073770791292,-1.165685385465622,-0.019608682952821255,0,-5.817587439305476,0,0.375,0.33333333,0.29166667,0.20833333,0.58333333,0.20833333,88.28750610351562,20.541666666666668,2,0.08333333,106.7,8,0.33333333,24,0.132,0.257,0.202,-0.0076003908179700375,0.31067961,0.62135922,0.46601942,0.3125,0.796875,0.63541667,0.5,22.36942675,"AJ Reed",16246,607223
