Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,WAR,Spd,wRC+,BsR,Def,wSB,UBR,Off,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,XBR,O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),NameASCII,PlayerId,MLBAMID
"Francisco Lindor","NYM","Francisco Lindor","NYM",2021,27,125,452,524,104,65,16,3,20,73,63,58,4,96,5,3,6,7,10,4,0.230088495,7,2,0.110687022,0.183206106,0.604166666,0.322393822,0.411504424,0.733898246,0.181415929,0.24778761,0.939597315,0.185915492,0.394366197,0.419718309,0.093959731,0.134228187,0.05,0.2,0.31673463819555736,1.0007052323477466,64.4339388212817,0.803344955171843,3.937133867377521,5.29987561214015,101.20426909111724,-0.5655250241979957,21.445173263549805,-0.10168543364852667,0.9999998807907104,0.23781993097384735,1.100000023841858,0.42739726,0.33972603,0.23287671,0.14246575,0.53424658,0.32328767,90.72479696327683,14.439930371645481,30,0.08219178,112.911,161,0.44109589,365,0.254,0.45,0.344,-0.463839590549469,0.27322907,0.68384539,0.47089695,0.58922559,0.85362319,0.77406282,0.48139313,24.23116883,"Francisco Lindor",12916,596019
"Francisco Mejía","TBR","Francisco Mejía","TBR",2021,25,84,250,277,65,41,15,3,6,31,35,17,0,49,7,2,1,4,0,0,0.26,9,2,0.061371841,0.176895306,0.346938775,0.322463768,0.416,0.738463768,0.156,0.299492385,0.976470588,0.164179104,0.412935323,0.422885572,0.14117647,0.070588235,0.108433734,0.666666666,0.319643919882567,1.195758810275298,34.72821244412015,2.333345783882838,1.2259550498488816,3.32377819,106.88014002239652,-0.1566495003644377,0.5602838397026062,-0.22246388369239867,-0.30000001192092896,2.1766962835184005,0,0.42647059,0.34313725,0.23039216,0.21568627,0.54411765,0.24019608,85.70218244713931,14.928795961598258,9,0.04411765,106.98,58,0.28431373,204,0.23,0.345,0.285,0.06581438332796097,0.42447419,0.68711656,0.5513834,0.72072072,0.86607143,0.80824373,0.48320158,24.74655647,"Francisco Mejia",16403,642336
"Frank Schwindel","- - -","Frank Schwindel","- - -",2021,29,64,242,259,79,44,20,1,14,44,43,16,2,41,1,0,0,4,2,1,0.32644628,8,0,0.061776061,0.158301158,0.390243902,0.37065637,0.59090909,0.96156546,0.26446281,0.347593582,1.037974683,0.199004975,0.407960199,0.393034825,0.151898734,0.177215189,0.097560975,0,0.4030216647029387,19.012612772513975,50.36606219910537,17.949126069773783,1.9572925157577428,3.9743640204550648,154.23156339854407,-0.9426288537215441,-6.190903007984161,-0.22125195595435798,-1.300000049173832,17.00649721605224,0.6000000014901161,0.4079602,0.38308458,0.20895522,0.24875622,0.43283582,0.31840796,86.93472244032664,12.631908934320037,16,0.07960199,112.545,80,0.39800995,201,0.272,0.454,0.332,-0.7213768977671862,0.33880903,0.70953437,0.51705757,0.56969697,0.878125,0.77319588,0.48081023,23.71689498,"Frank Schwindel",15351,643524
"Frankie Montas","OAK","Frankie Montas","OAK",2021,28,32,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.0405982610932436,-0.5563751039258089,-1.0238748666993227,-0.0404207227039966,0.14285714,-100,0,0.48375341296195984,0,,-1.0238748666993227,,0,0,1,0,1,0,88.06391143798828,-9.976749420166016,0,0,88.0639,0,0,1,0.029,0.032,0.026,,0.5,0.36363636,0.4,0.5,0.5,0.5,0.73333333,18.18181818,"Frankie Montas",14309,593423
"Franmil Reyes","CLE","Franmil Reyes","CLE",2021,25,115,418,466,106,56,18,2,30,57,85,43,3,149,2,3,0,13,4,1,0.253588516,9,0,0.092274678,0.319742489,0.288590604,0.324034334,0.5215311,0.845565434,0.267942584,0.314049586,1.285714285,0.176470588,0.463235294,0.360294117,0.112244897,0.306122448,0.071428571,0,0.3542565390564196,15.356816775339434,71.76881458534557,15.900864145892449,1.7209765240058263,3.878263556563065,127.86972951246558,-2.087667949963361,-12.613975882530212,0.045269719790667295,-4.300000190734863,13.813196195929088,-1.5,0.40441176,0.37867647,0.21691176,0.15441176,0.40808824,0.4375,91.95231605643657,9.726988835121269,46,0.16911765,114.878,132,0.48529412,272,0.246,0.512,0.353,-2.1329376697540283,0.26167315,0.66281513,0.45454545,0.48698885,0.76862124,0.68444444,0.48080808,23.34375,"Franmil Reyes",14566,614177
"Freddie Freeman","ATL","Freddie Freeman","ATL",2021,31,159,600,695,180,122,25,2,31,120,83,85,15,107,8,2,0,11,8,3,0.3,12,0,0.122302158,0.153956834,0.794392523,0.392805755,0.503333333,0.896139088,0.203333333,0.321120689,1.322981366,0.244444444,0.43030303,0.325252525,0.03726708,0.192546583,0.056338028,0,0.3791464183260413,37.215779270878805,121.34955282872058,31.847447711876406,4.681846323504442,4.328043969960867,135.99503371937433,1.3839798104017973,-9.858822464942932,-0.34247385151684284,2.6999999284744263,33.2314275222782,0.8999999761581421,0.37575758,0.36767677,0.25656566,0.11717172,0.4989899,0.38383838,91.41053580465586,11.970610213183198,57,0.11515152,113.552,226,0.45656566,495,0.32,0.583,0.416,1.7264536619186401,0.26928896,0.74501109,0.50990654,0.69382022,0.85019841,0.80938416,0.50579439,22.31927711,"Freddie Freeman",5361,518692
"Freddy Galvis","- - -","Freddy Galvis","- - -",2021,31,104,356,394,86,56,15,1,14,53,40,27,1,77,5,3,2,6,1,0,0.241573033,5,2,0.068527918,0.195431472,0.35064935,0.301790281,0.40730337,0.709093651,0.165730337,0.268656716,0.947826086,0.197132616,0.390681003,0.412186379,0.147826086,0.12173913,0.045871559,0.4,0.30539827576050393,-2.9288974898180546,44.76708349117426,-4.765845243843514,1.0266256420358002,3.382501506652865,90.33049636369955,0.5298907069955021,1.061869740486145,-0.09775934903882444,0.6000000163912773,-4.235954536848012,0.4000000134110451,0.45774648,0.29929577,0.24295775,0.22535211,0.48591549,0.28873239,86.82764371919802,14.108946222558243,14,0.04912281,109.279,90,0.31578947,285,0.222,0.35,0.28,0.6276500560343266,0.33289474,0.62802548,0.4828479,0.69565217,0.89249493,0.82573727,0.50809061,22.09482002,"Freddy Galvis",6609,520471
"Freddy Peralta","MIL","Freddy Peralta","MIL",2021,25,29,43,45,4,4,0,0,0,1,0,1,0,22,0,0,1,1,0,0,0.093023255,0,0,0.022222222,0.488888888,0.045454545,0.113636363,0.093023255,0.206659618,0,0.19047619,14,0.25,0.7,0.05,1,0,0,0,0.09563495083288713,-8.14604849421426,-2.698537976080619,-8.42802543991252,-0.15203148454935977,0.76785714,-47.11809075716127,-0.04009557259269059,5.442225933074951,-0.01711260643787682,,-8.468121012505211,,0.13636364,0.45454545,0.40909091,0.31818182,0.68181818,0,82.25962428042763,-8.708720960115132,0,0,100.178,4,0.18181818,22,0.132,0.148,0.137,-0.022982966154813766,0.27272727,0.45454545,0.38181818,0.61111111,0.51111111,0.53968254,0.6,18.725,"Freddy Peralta",18679,642547
"Garrett Cleavinger","LAD","Garrett Cleavinger","LAD",2021,27,22,2,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5,0,0,0,0.333333333,0,0.5,1,1.5,0.5,1,0,1,0,0,0,0,0,0,0.6208232641220093,0.760518051277155,1.123685419152731,0.7513419013128224,0.09586631239552366,0.14285714,296.7293290968256,-0.25877615809440613,0.3628150522708893,0,,0.4925657432184163,,1,0,0,0,1,0,91.35883331298828,15.660636901855469,0,0,91.3588,0,0,2,0.433,0.507,0.41,-0.25877615809440613,0,0.42857143,0.33333333,,1,1,0.77777778,18,"Garrett Cleavinger",17897,664076
"Garrett Cooper","MIA","Garrett Cooper","MIA",2021,30,71,215,250,61,41,10,1,9,30,33,30,0,68,4,1,0,6,1,1,0.28372093,3,0,0.12,0.272,0.44117647,0.38,0.465116279,0.845116279,0.181395349,0.374100719,1.9,0.216216216,0.513513513,0.27027027,0.025,0.225,0.039473684,0,0.36689442324638366,10.852712810530335,41.116660133495,9.217647508277565,0.8348921192828913,2.863160598385314,128.96228638896795,-2.3281539182644337,-6.951018571853638,-0.47601229953579605,-3.199999988079071,6.8894935900131316,-0.30000001192092896,0.37837838,0.35810811,0.26351351,0.14189189,0.52027027,0.33783784,91.13744457347973,8.199925603093329,16,0.10810811,113.982,78,0.52702703,148,0.269,0.458,0.362,-1.8521416187286377,0.28087649,0.63727455,0.45854146,0.60992908,0.83962264,0.76906318,0.4985015,23.49324324,"Garrett Cooper",15279,643265
"Garrett Hampson","COL","Garrett Hampson","COL",2021,26,147,453,494,106,68,21,6,11,69,33,33,2,118,3,2,3,6,17,7,0.233995584,11,7,0.066801619,0.238866396,0.279661016,0.289205702,0.379690949,0.668896651,0.145695365,0.291411042,1.041322314,0.225705329,0.394984326,0.379310344,0.066115702,0.09090909,0.087301587,0.333333333,0.28821866071053565,-10.711773935125908,49.08978597505227,-22.758960279987893,0.24147268836582303,7.218786672385504,63.81086313404476,3.607069051358849,4.986241102218628,0.11564043769612908,2.9999998807907104,-19.151891228629044,1.100000023841858,0.38235294,0.34705882,0.27058824,0.12352941,0.52352941,0.35294118,86.98618641561514,12.993510634365142,17,0.05,107.034,106,0.31176471,340,0.236,0.374,0.291,3.4914286136627197,0.24387398,0.60438513,0.44228751,0.49760766,0.8659306,0.77461447,0.55036726,25.19582433,"Garrett Hampson",19262,641658
"Garrett Richards","BOS","Garrett Richards","BOS",2021,33,40,5,5,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2,0,0,0,0.4,0,0.2,0.4,0.6,0.2,0.333333333,2,0,0.666666666,0.333333333,0,0,0,0,0.2483293056488037,-0.27343666163516256,0.3318422848241308,-0.31695520487857076,0.046028024227901795,0.14285714,48.224318151989934,0,0.604691743850708,0,,-0.31695520487857076,,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,89.74957275390625,0.5738649368286133,0,0,104.367,1,0.33333333,3,0.159,0.253,0.174,,0.33333333,0.57142857,0.47826087,0,0.75,0.54545455,0.60869565,19.22222222,"Garrett Richards",9784,572070
"Garrett Stubbs","HOU","Garrett Stubbs","HOU",2021,28,18,34,38,6,4,2,0,0,2,3,2,0,7,0,0,2,0,0,0,0.176470588,1,1,0.052631578,0.184210526,0.285714285,0.222222222,0.235294117,0.457516339,0.058823529,0.222222222,1.555555555,0.08,0.56,0.36,0.444444444,0,0.071428571,0.25,0.20508187346988255,-3.4378338281110543,1.1622861649795753,-3.4502105090812463,-0.15364648959457294,1.08035714,25.8416701372138,0.17971503594890237,0.4365210779942572,-0.020535127725452185,0.10000000149011612,-3.270495473132344,0.10000000149011612,0.55172414,0.31034483,0.13793103,0.27586207,0.51724138,0.20689655,84.788505859375,13.94352783203125,0,0,102.143,7,0.24137931,29,0.181,0.238,0.212,0.20025016367435455,0.32653061,0.61538462,0.49122807,0.5,0.875,0.76785714,0.57017544,24.72,"Garrett Stubbs",18067,596117
"Garrett Whitlock","BOS","Garrett Whitlock","BOS",2021,25,46,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0.5,1,0,1,0,1,0,0,0,0,0,0,0.4395276606082916,0.20701200459542288,0.44912358317914025,0.1896045872980596,0.04979378728349701,0.14285714,177.43134232981404,-0.003422521287575364,0.24187670648097992,-0.003422521287575364,,0.18618206601048423,,0,0,1,1,0,0,80.17185974121094,15.719715118408203,0,0,80.1719,0,0,1,0.45,0.497,0.415,,,0.4,0.4,,0.5,0.5,1,21.33333333,"Garrett Whitlock",20191,676477
"Gary Sánchez","NYY","Gary Sánchez","NYY",2021,28,117,383,440,78,41,13,1,23,54,54,52,3,121,5,0,0,14,0,0,0.203655352,2,0,0.118181818,0.275,0.429752066,0.306818181,0.422976501,0.729794682,0.219321149,0.230125523,0.785123966,0.175572519,0.362595419,0.461832061,0.123966942,0.190082644,0.021052631,0,0.31442643657701785,-0.0000055860895727697146,53.264541702328245,0.4897526670079615,1.1455601160542503,2.0786048025,100.90912180967673,-2.684348821407184,-1.4538934230804443,-0.3251395223196596,-2,-2.1945961543992225,-1.2000000476837158,0.53816794,0.27862595,0.18320611,0.15267176,0.53816794,0.30916031,89.4641355558206,20.529477650882633,36,0.13740458,113.375,110,0.41984733,262,0.228,0.452,0.336,-2.3592092990875244,0.26105717,0.62309368,0.44119241,0.5661157,0.79895105,0.72972973,0.49756098,24.80668605,"Gary Sanchez",11442,596142
"Gavin Lux","LAD","Gavin Lux","LAD",2021,23,102,335,381,81,58,12,4,7,49,46,41,3,83,3,2,0,3,4,1,0.241791044,15,0,0.107611548,0.217847769,0.493975903,0.328083989,0.364179104,0.692263093,0.12238806,0.299595141,1.5,0.212598425,0.472440944,0.314960629,0.0875,0.0875,0.125,0,0.3033162369614556,-3.502284861210736,42.61997085898742,-4.667655906680974,0.982347173710985,5.586220162292973,90.37664264251478,2.0981018238235265,-0.4165313243865967,0.04184719850309193,2.299999952316284,-2.5695540828574472,1.5,0.41338583,0.3503937,0.23622047,0.12598425,0.57086614,0.30314961,89.77049243356299,11.348749115711122,10,0.03937008,109.72,102,0.4015748,254,0.26,0.387,0.323,2.0562546253204346,0.24041298,0.66710354,0.46634282,0.49693252,0.88015717,0.78720238,0.52949341,23.98188751,"Gavin Lux",19955,666158
"Gavin Sheets","CHW","Gavin Sheets","CHW",2021,25,54,160,179,40,21,8,0,11,23,34,16,0,40,2,1,0,4,0,0,0.25,0,0,0.089385474,0.223463687,0.4,0.324022346,0.50625,0.830272346,0.25625,0.263636363,1.195652173,0.165289256,0.454545454,0.380165289,0.086956521,0.239130434,0,0,0.35182328697023446,5.538496800997044,27.207483084239747,5.085115813948895,0.47133000179739665,1.1845238025,123.20308659475371,-1.1280308233108371,-5.388549089431763,-0.1334783302154392,-1.8999999538064003,3.957084990638058,0.10000000149011612,0.4214876,0.32231405,0.25619835,0.14876033,0.45454545,0.39669421,90.40793678977273,11.67209593717717,12,0.09917355,112.807,54,0.44628099,121,0.246,0.449,0.337,-0.994552493095398,0.3064133,0.6314433,0.46229913,0.63565891,0.89795918,0.80748663,0.47960445,22.88387097,"Gavin Sheets",19901,657757
"George Springer","TOR","George Springer","TOR",2021,31,78,299,342,79,37,19,1,22,59,50,37,1,79,4,1,0,6,4,1,0.264214046,7,0,0.108187134,0.230994152,0.46835443,0.351906158,0.555183946,0.907090104,0.2909699,0.28643216,0.699029126,0.208144796,0.325791855,0.466063348,0.116504854,0.213592233,0.097222222,0,0.38122718947775225,18.90215817823333,60.303238116048995,16.80906847848815,2.632855737229206,4.68920586323629,140.1435230186328,0.5407849147450179,-2.8091331720352173,0.11714266682974994,-1.3999999538064003,17.349853393233168,0.10000000149011612,0.49321267,0.31674208,0.19004525,0.19457014,0.46153846,0.3438914,89.44563949377829,19.007523066317873,34,0.15315315,116.363,92,0.41441441,222,0.248,0.507,0.361,0.42364224791526794,0.20556414,0.69705882,0.45742276,0.45112782,0.83122363,0.74794069,0.51243406,22.60510204,"George Springer",12856,543807
"Geraldo Perdomo","ARI","Geraldo Perdomo","ARI",2021,21,11,31,37,8,4,3,1,0,5,1,6,2,6,0,0,0,0,0,0,0.258064516,0,0,0.162162162,0.162162162,1,0.378378378,0.419354838,0.797733216,0.161290322,0.32,0.615384615,0.125,0.333333333,0.541666666,0,0,0,0,0.33074301651545934,0.49949883324976957,4.9785630370485405,0.26769219739314115,0.210169481688067,4.24999999625,105.6831189317791,0.34555324725806713,0.24132555723190308,-0.027380170300602913,0.40000002086162567,0.6132454446512083,0.20000000298023224,0.44,0.32,0.24,0.12,0.72,0.16,86.54859415690105,18.71686045328776,1,0.04,103.271,7,0.28,25,0.204,0.336,0.283,0.37293341755867004,0.10344828,0.61971831,0.3875969,0.33333333,0.81818182,0.76,0.5503876,22.43956044,"Geraldo Perdomo",22799,672695
"Gerardo Parra","WSN","Gerardo Parra","WSN",2021,34,53,97,107,23,16,5,0,2,13,10,6,0,30,2,1,1,3,1,1,0.237113402,1,0,0.056074766,0.280373831,0.2,0.29245283,0.350515463,0.642968293,0.113402061,0.318181818,0.88,0.308823529,0.323529411,0.367647058,0,0.08,0.045454545,0,0.2818898041293306,-2.880451806051126,10.072517648177751,-3.5718204678720147,-0.30087595162646075,3.3608726474296,73.77843550838567,-0.9988292958587408,-2.019709348678589,-0.3014637138694525,-0.9000000208616257,-4.5706497637307555,-0.20000000298023224,0.24637681,0.34782609,0.4057971,0.07246377,0.69565217,0.23188406,87.5192009420956,15.670783547794118,1,0.01449275,104.402,20,0.28985507,69,0.213,0.297,0.253,-0.6973655819892883,0.32160804,0.64814815,0.49156627,0.5625,0.82142857,0.74019608,0.52048193,25.72818792,"Gerardo Parra",8553,467827
"Germán Márquez","COL","Germán Márquez","COL",2021,26,32,53,60,14,8,5,0,1,5,9,0,0,13,0,0,7,0,0,0,0.264150943,1,0,0,0.216666666,0,0.264150943,0.415094339,0.679245282,0.150943396,0.333333333,1.666666666,0.351351351,0.405405405,0.243243243,0.111111111,0.111111111,0.066666666,0,0.2876829021381882,-1.3276216693858593,5.935725688125661,-2.7908426829318493,0.6355625548000639,1.4409340587500001,63.46266542112008,-0.14028801955282688,7.256300926208496,-0.027380170300602913,,-2.931130702484676,,0.31914894,0.38297872,0.29787234,0.21276596,0.57446809,0.21276596,85.32588154560811,6.362418509818412,1,0.0212766,109.437,11,0.23404255,47,0.274,0.38,0.284,-0.11290784925222397,0.64615385,0.60638298,0.62264151,0.61904762,0.80701754,0.72727273,0.59119497,22.27272727,"German Marquez",15038,608566
"Giancarlo Stanton","NYY","Giancarlo Stanton","NYY",2021,31,139,510,579,139,85,19,0,35,64,97,63,1,157,3,3,0,22,0,0,0.272549019,7,0,0.10880829,0.271157167,0.401273885,0.354058721,0.515686274,0.869744995,0.243137255,0.323987538,1.213740458,0.185393258,0.446629213,0.367977528,0.099236641,0.267175572,0.044025157,0,0.36953522672290207,26.399964868486148,96.49126686847232,27.04444220608495,3.0369322410343464,0.6031864775,138.1502517466922,-3.058214475866407,-13.534507989883423,-0.5133781931363046,-3.5999999046325684,23.98622773021854,-2.9000000953674316,0.37921348,0.33988764,0.28089888,0.16011236,0.4241573,0.41573034,95.10109641335227,10.278155933726918,56,0.15730337,122.214,198,0.55617978,356,0.262,0.498,0.363,-2.5448362827301025,0.27786753,0.61630901,0.44194757,0.48255814,0.80222841,0.69868173,0.48481065,21.70627063,"Giancarlo Stanton",4949,519317
"Gilberto Celestino","MIN","Gilberto Celestino","MIN",2021,22,23,59,62,8,3,3,0,2,7,3,3,0,14,0,0,0,2,0,0,0.13559322,1,0,0.048387096,0.225806451,0.214285714,0.177419354,0.288135593,0.465554947,0.152542373,0.139534883,1.235294117,0.155555555,0.466666666,0.377777777,0.176470588,0.117647058,0.047619047,0,0.20081116787848935,-5.828173575844993,1.6772853602502455,-5.8159179519083395,-0.6520155761271375,2.64285714,23.38310900769893,-0.912216620054096,-1.8979917466640472,-0.020535127725452185,0,-6.7281345719624355,-0.30000001192092896,0.35555556,0.35555556,0.28888889,0.26666667,0.48888889,0.24444444,87.19549696180556,5.43395012749566,3,0.06666667,111.405,14,0.31111111,45,0.189,0.32,0.241,-0.8916814923286438,0.28695652,0.625,0.45957447,0.66666667,0.85333333,0.7962963,0.5106383,21.97093023,"Gilberto Celestino",20233,665482
"Gio Urshela","NYY","Gio Urshela","NYY",2021,29,116,420,442,112,78,18,2,14,42,49,20,0,109,1,1,0,16,1,0,0.266666666,13,0,0.045248868,0.246606334,0.183486238,0.300904977,0.419047619,0.719952596,0.152380953,0.32885906,1.602150537,0.224358974,0.477564102,0.298076923,0.021505376,0.150537634,0.087248322,0,0.3092747364378623,-1.883988158737766,51.62267070826377,-1.3920037317625158,1.247020822981808,2.8257497558408025,97.42773283759163,-1.4748714126180857,0.16169500350952148,-0.1388296044897288,-4.0000001192092896,-2.8668751443806015,-1.899999976158142,0.34615385,0.38141026,0.2724359,0.15384615,0.56410256,0.28205128,88.93090194310898,7.5458820049579325,25,0.08012821,110.44,128,0.41025641,312,0.252,0.415,0.304,-1.336041808128357,0.37014563,0.69644903,0.53800825,0.61639344,0.84703947,0.76998905,0.51443724,23.57441673,"Gio Urshela",10681,570482
"Gleyber Torres","NYY","Gleyber Torres","NYY",2021,24,127,459,516,119,88,22,0,9,50,51,50,1,104,1,4,2,12,14,6,0.259259259,9,0,0.096899224,0.201550387,0.48076923,0.330739299,0.366013071,0.69675237,0.106753812,0.314285714,1.146153846,0.222841225,0.415041782,0.362116991,0.084615384,0.069230769,0.060402684,0,0.30672086319263453,-3.2897247085810277,59.17506256601804,-2.715371848130283,1.3761657013792914,3.5221928806277045,95.7018897349501,0.4855988151393831,-1.7224478721618652,-0.18824713164940476,1.100000023841858,-2.2297730329909,-0.699999988079071,0.3767313,0.35180055,0.27146814,0.1634349,0.57894737,0.25761773,87.14220714036313,14.213846728788408,28,0.07756233,111.576,129,0.35734072,361,0.265,0.423,0.331,0.6738459467887878,0.23069106,0.67824497,0.46631376,0.57709251,0.81536388,0.75954592,0.52646776,23.1220142,"Gleyber Torres",16997,650402
"Grayson Greiner","DET","Grayson Greiner","DET",2021,28,31,72,82,17,12,4,0,1,7,7,9,0,31,0,0,1,0,0,0,0.236111111,1,0,0.109756097,0.37804878,0.29032258,0.320987654,0.333333333,0.654320987,0.097222222,0.4,1.214285714,0.243902439,0.414634146,0.341463414,0.142857142,0.071428571,0.058823529,0,0.29317552513546413,-1.4417692441662087,8.484805477766203,-1.5801525432785286,0.1122941408135212,1.01785714,84.26078364047768,-0.21283675474114716,0.10385581851005554,-0.07187294703908265,0.699999988079071,-1.7929892980196758,0.30000001192092896,0.52380952,0.19047619,0.28571429,0.19047619,0.5,0.30952381,85.41935022865853,15.433903391768293,2,0.04761905,108.483,12,0.28571429,42,0.169,0.26,0.24,-0.14096380770206451,0.24698795,0.63483146,0.44767442,0.31707317,0.71681416,0.61038961,0.51744186,21.04615385,"Grayson Greiner",17062,606988
"Greg Allen","NYY","Greg Allen","NYY",2021,28,15,37,48,10,5,4,1,0,9,2,5,0,13,5,1,0,0,5,0,0.27027027,0,0,0.104166666,0.270833333,0.384615384,0.416666666,0.432432432,0.849099098,0.162162162,0.4,0.384615384,0.25,0.208333333,0.541666666,0.153846153,0,0,0,0.37496013194322586,2.4040436210101723,8.214721507019389,2.457471794075358,0.5895833643803021,10,141.81626581942467,1.6712816695217043,0.10660508275032043,0.9486621955875307,0.7000000104308128,4.128753463597063,0.10000000149011612,0.44,0.4,0.16,0.12,0.56,0.32,86.25734456380208,23.37872568766276,2,0.08,105.927,6,0.24,25,0.213,0.301,0.318,0.7226194739341736,0.24210526,0.48421053,0.36315789,0.69565217,0.91304348,0.84057971,0.5,22.00714286,"Greg Allen",16623,656185
"Greg Deichmann","CHC","Greg Deichmann","CHC",2021,26,14,30,31,4,4,0,0,0,0,1,1,0,14,0,0,0,0,0,0,0.133333333,1,0,0.032258064,0.451612903,0.071428571,0.161290322,0.133333333,0.294623655,0,0.25,0.333333333,0.25,0.1875,0.5625,0.222222222,0,0.333333333,0,0.13573993021442043,-4.583080845789791,-0.8303513777421722,-4.731868351714493,-0.3413043422917907,0.14285714,-19.90125133668698,-0.02213532500900328,0.31027790904045105,-0.01711260643787682,0,-4.754003676723496,0.20000000298023224,0.5,0.125,0.375,0.3125,0.375,0.3125,82.36656188964844,28.546958923339844,0,0,102.64,2,0.125,16,0.155,0.203,0.174,-0.005022718571126461,0.30188679,0.6626506,0.52205882,0.25,0.70909091,0.6056338,0.61029412,23.44117647,"Greg Deichmann",19872,656364
"Gregory Polanco","PIT","Gregory Polanco","PIT",2021,29,107,336,382,70,45,12,2,11,38,36,36,2,104,2,8,0,8,14,1,0.208333333,7,1,0.094240837,0.272251308,0.346153846,0.282722513,0.354166666,0.636889179,0.145833333,0.257641921,0.866666666,0.176470588,0.382352941,0.44117647,0.095238095,0.104761904,0.076923076,0.5,0.27533457138036427,-12.355318786127034,33.887992723362984,-15.297784642798367,-1.0634065886907362,6.026786837491289,68.54295410685867,2.0371949633117765,-10.160416603088379,2.103452611481771,-0.10000000149011612,-13.260589679486591,-0.10000000149011612,0.45833333,0.33333333,0.20833333,0.2,0.43333333,0.36666667,89.91277972722457,15.885132870431674,23,0.09583333,116.151,115,0.47916667,240,0.232,0.411,0.316,-0.06625764816999435,0.29464286,0.67101828,0.48064516,0.47186147,0.84241245,0.72751678,0.49419355,23.2662057,"Gregory Polanco",12907,570256
"Griffin Canning","LAA","Griffin Canning","LAA",2021,25,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2601495652733109,-0.13909377598145223,-0.26377597146609044,-0.024046825160842084,0.14285714,-100,0,-0.010288064368069172,0,,-0.26377597146609044,,1,0,0,0,1,0,,,0,0,,0,0,1,,,,,0,1,0.5,,1,1,0.5,22,"Griffin Canning",19867,656288
"Griffin Jax","MIN","Griffin Jax","MIN",2021,26,18,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7804486958199327,-0.4172813279443567,-0.7798556817584817,-0.031513785764161584,0.14285714,-100,0,0.3628150522708893,0,,-0.7798556817584817,,0,0,1,1,0,0,82.72916412353516,56.06258773803711,0,0,82.7292,0,0,1,0.008,0.01,0.007,,0,0.375,0.23076923,,0.66666667,0.66666667,0.61538462,19.6,"Griffin Jax",20253,643377
"Guillermo Heredia","ATL","Guillermo Heredia","ATL",2021,30,120,305,347,67,36,26,0,5,46,26,32,3,81,9,1,0,5,0,0,0.219672131,8,1,0.09221902,0.233429394,0.395061728,0.311239193,0.35409836,0.665337553,0.134426229,0.281818181,1.217948717,0.227678571,0.424107142,0.348214285,0.102564102,0.064102564,0.084210526,1,0.29220513531634973,-6.379744577133963,35.626614307141,-9.060048247599909,0.6128086889651609,2.243920965,79.49056050101503,0.6463580108247697,2.8830690383911133,-0.25326657528057694,2.9000000953674316,-8.413690236775139,0.5,0.42222222,0.33777778,0.24,0.20888889,0.48888889,0.30222222,86.55327497209821,12.702732631138392,9,0.04,109.707,78,0.34666667,225,0.22,0.336,0.29,0.8996245861053467,0.25436047,0.73628049,0.48958333,0.41714286,0.86542443,0.74620061,0.48809524,25.10285132,"Guillermo Heredia",18721,628338
"Hans Crouse","PHI","Hans Crouse","PHI",2021,22,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2601495652733109,-0.13909377598145223,-0.26678532802441335,-0.011260604264438985,0.14285714,-100,0,0.12093835324048996,0,,-0.26678532802441335,,,,,,,,,,0,,,0,,0,,,0,,0,0,0,,,,0.66666667,25,"Hans Crouse",22192,668968
