Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,WAR,Spd,wRC+,BsR,Def,wSB,UBR,Off,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,XBR,O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),NameASCII,PlayerId,MLBAMID
"Adrian Del Castillo","ARI","Adrian Del Castillo","ARI",2024,24,25,80,87,25,16,5,0,4,12,19,7,0,28,0,0,0,1,1,1,0.3125,1,0,0.08045977,0.32183908,0.25,0.367816091,0.525,0.892816091,0.2125,0.4375,0.782608695,0.196078431,0.352941176,0.450980392,0.04347826,0.173913043,0.055555555,0,0.383930592016242,5.164293421558373,15.341385653368468,4.831753594926827,0.7414277999133858,2.5936389339809414,146.4434252009482,-0.8590814396739006,0.3084459528326988,-0.38653212040662766,-1.100000038743019,3.9726721552529263,0.20000000298023224,0.40384615,0.28846154,0.30769231,0.13461538,0.53846154,0.32692308,87.62541168811275,18.323047114353553,6,0.11538462,106.343,18,0.34615385,52,0.215,0.389,0.293,-0.47254931926727295,0.27564103,0.68333333,0.49404762,0.48837209,0.80487805,0.72289157,0.53571429,18.48178138,"Adrian Del Castillo",29554,680728
"Akil Baddoo","DET","Akil Baddoo","DET",2024,25,31,73,82,10,4,2,2,2,7,5,8,0,27,0,1,0,0,1,0,0.136986301,1,0,0.097560975,0.329268292,0.296296296,0.219512195,0.301369863,0.520882058,0.164383562,0.177777777,0.695652173,0.170212765,0.340425531,0.489361702,0.173913043,0.086956521,0.0625,0,0.22960755010930503,-5.317602944723682,4.274598928936405,-5.020390984765606,-0.2667636649167335,6.462174064496548,46.49207849798147,0.7631848901510239,-1.0631605386734009,0.10529093444347382,0.40000002086162567,-4.257206094614582,0.20000000298023224,0.5106383,0.40425532,0.08510638,0.19148936,0.46808511,0.34042553,91.06967877327128,21.0089111328125,6,0.12765957,109.311,22,0.46808511,47,0.197,0.397,0.297,0.65789395570755,0.29655172,0.61849711,0.47169811,0.39534884,0.81308411,0.69333333,0.54402516,17.88034188,"Akil Baddoo",22168,668731
"Alan Trejo","COL","Alan Trejo","COL",2024,28,28,63,67,9,9,0,0,0,4,1,2,0,15,1,0,1,2,0,0,0.142857142,0,0,0.029850746,0.223880597,0.133333333,0.181818181,0.142857142,0.324675323,0,0.1875,1.294117647,0.152173913,0.478260869,0.369565217,0,0,0,0,0.15202802780902747,-8.528396807896288,-0.6908660086862161,-9.70348098902622,-0.6721236530238808,1.79058440875,-21.11319811166627,-0.1398606076836586,1.1037376075983047,-0.09470906853675842,-0.40000003576278687,-9.843341596709879,-0.30000001192092896,0.2244898,0.51020408,0.26530612,0.10204082,0.59183673,0.30612245,86.5343654466712,13.396922235903533,1,0.02040816,102.712,12,0.24489796,49,0.185,0.242,0.208,-0.04515153914690018,0.36697248,0.76785714,0.57013575,0.525,0.86046512,0.75396825,0.50678733,18.54545455,"Alan Trejo",20056,676701
"Alec Bohm","PHI","Alec Bohm","PHI",2024,27,143,554,606,155,94,44,2,15,62,97,40,2,86,6,6,0,18,5,2,0.279783393,11,0,0.0660066,0.141914191,0.465116279,0.331683168,0.447653429,0.779336597,0.167870036,0.305010893,1.397435897,0.210970464,0.459915611,0.329113924,0.07051282,0.096153846,0.050458715,0,0.3352790382129467,12.242402098661634,83.13111350644228,10.683512724524709,3.5088584882718097,3.42681256860347,114.74280641935762,-2.6289569437503815,5.735378682613373,-0.8991670906543732,-2.5,8.054555780774328,-2.4000000953674316,0.36075949,0.37130802,0.26793249,0.1371308,0.4978903,0.3649789,90.46484375,9.825258820295842,31,0.06540084,110.802,214,0.45147679,474,0.288,0.444,0.342,-1.7297898530960083,0.25755996,0.6938951,0.49670123,0.6194332,0.9157373,0.84629981,0.54806786,19.12157649,"Alec Bohm",21618,664761
"Alec Burleson","STL","Alec Burleson","STL",2024,25,152,547,595,147,106,20,0,21,71,78,35,0,76,4,6,1,8,9,4,0.268738574,6,1,0.058823529,0.127731092,0.460526315,0.314189189,0.420475319,0.734664508,0.151736745,0.276315789,1.131428571,0.214736842,0.416842105,0.368421052,0.114285714,0.12,0.03030303,0.333333333,0.31856830126127683,4.017542709442874,73.61949532929351,3.950766992601653,0.6114740576715163,3.4029375020937627,105.55268665784791,-3.048861838877201,-14.799875736236572,-0.9644268527626991,-1.2000000476837158,0.901905153724452,1.2000000476837158,0.33682008,0.39748954,0.26569038,0.13389121,0.57112971,0.29497908,89.71365453224101,13.553988628105179,31,0.06458333,111.017,197,0.41041667,480,0.273,0.435,0.329,-2.084434986114502,0.37153773,0.73945642,0.55723746,0.73264781,0.878327,0.83022071,0.50473037,19.25428195,"Alec Burleson",27615,676475
"Aledmys Díaz","- - -","Aledmys Díaz","- - -",2024,33,14,33,34,3,3,0,0,0,2,1,1,0,9,0,0,0,0,0,0,0.09090909,0,0,0.029411764,0.264705882,0.111111111,0.117647058,0.09090909,0.208556148,0,0.125,1.857142857,0.166666666,0.541666666,0.291666666,0.285714285,0,0,0,0.09806655435001149,-5.804512629386713,-1.827258193966677,-5.584248134967615,-0.5336293199297011,2.64285714,-41.8171992639642,-0.0745251290500164,-0.6431783363223076,-0.03156968951225281,-0.10000000149011612,-5.658773264017632,0.10000000149011612,0.58333333,0.20833333,0.20833333,0.20833333,0.45833333,0.33333333,87.0794792175293,11.910630464553833,0,0,105.68,8,0.33333333,24,0.196,0.236,0.204,-0.042955439537763596,0.46,0.65151515,0.56896552,0.60869565,0.93023256,0.81818182,0.56896552,18.29268293,"Aledmys Diaz",15937,649557
"Alejandro Kirk","TOR","Alejandro Kirk","TOR",2024,25,103,340,386,86,61,19,1,5,23,54,35,1,51,2,9,0,11,0,0,0.252941176,8,0,0.090673575,0.132124352,0.686274509,0.318652849,0.358823529,0.677476378,0.105882353,0.276450511,1.37755102,0.218120805,0.453020134,0.32885906,0.173469387,0.051020408,0.059259259,0,0.29695486263795334,-4.108440804698124,41.045094844482286,-2.639919179894581,2.797362605365325,0.9876847212500001,94.02280094293258,-3.47150307148695,20.311471939086914,-0.7655649706721306,-4.999999761581421,-6.111422251381531,-1.2000000476837158,0.34228188,0.34228188,0.31543624,0.16107383,0.4966443,0.34228188,89.44067629419192,10.763154822969277,20,0.06711409,112.852,121,0.40604027,298,0.257,0.392,0.324,-2.7059381008148193,0.28229028,0.65053763,0.46555184,0.73584906,0.91942149,0.86350575,0.49765886,18.94197643,"Alejandro Kirk",22581,672386
"Alek Thomas","ARI","Alek Thomas","ARI",2024,24,39,95,103,18,9,5,1,3,13,17,7,0,17,0,0,1,7,4,1,0.189473684,2,0,0.067961165,0.165048543,0.411764705,0.245098039,0.357894736,0.602992775,0.168421052,0.2,2.555555555,0.157894736,0.605263157,0.236842105,0,0.166666666,0.04347826,0,0.26245375941781435,-3.9564568092530426,8.092284568637067,-4.35015338560993,-0.20165274079912882,7.602548851429682,64.68119009312016,0.8318576812744141,-1.8650241494178772,0.2687148451805115,0.20000004768371582,-3.5182957043355163,-1.5,0.43037975,0.36708861,0.20253165,0.10126582,0.48101266,0.41772152,91.24873432360198,0.9679606588263261,6,0.07594937,109.1,37,0.46835443,79,0.278,0.446,0.337,0.5631428360939026,0.31547619,0.63235294,0.48924731,0.52830189,0.84496124,0.75274725,0.5483871,18.31578947,"Alek Thomas",23792,677950
"Alex Bregman","HOU","Alex Bregman","HOU",2024,30,145,581,634,151,93,30,2,26,79,75,44,1,86,5,4,0,13,3,1,0.259896729,13,0,0.06940063,0.135646687,0.511627906,0.315457413,0.452667814,0.768125227,0.192771085,0.264270613,0.805309734,0.182364729,0.364729458,0.452905811,0.128318584,0.115044247,0.071428571,0,0.3307042115295856,10.473608141825439,84.63770555524611,13.028663834617378,4.146698927598837,3.402246487145928,117.95994545268115,-2.2989160791039467,8.256481409072876,-0.917837955057621,-4.399999901652336,10.729747755513431,-0.20000000298023224,0.3987976,0.34468938,0.25651303,0.18236473,0.51903808,0.29859719,89.09133708501005,18.144264558232933,31,0.06212425,109.084,200,0.4008016,499,0.257,0.417,0.319,-1.3810781240463257,0.23083859,0.63785047,0.44922691,0.765625,0.92185592,0.88465116,0.53656498,18.91933638,"Alex Bregman",17678,608324
"Alex Call","WSN","Alex Call","WSN",2024,29,30,99,113,34,22,9,0,3,15,14,12,0,19,2,0,0,2,5,1,0.343434343,6,0,0.10619469,0.168141592,0.631578947,0.424778761,0.525252525,0.950031286,0.181818182,0.402597402,1.25,0.2125,0.4375,0.35,0.142857142,0.107142857,0.171428571,0,0.4119153708483266,9.252839546754803,22.471361640944924,9.090972010150399,1.166821693725456,4.421581328025297,167.27761585222754,0.36612948030233383,-1.9230768084526062,0.3108664005994797,-0.30000001192092896,9.457101490452732,0,0.4125,0.3125,0.275,0.1625,0.5,0.3375,87.97984008789062,12.50790786743164,4,0.05,107.939,26,0.325,80,0.245,0.366,0.317,0.055263079702854156,0.20175439,0.61509434,0.42393509,0.7173913,0.86503067,0.83253589,0.53752535,18.81648936,"Alex Call",19296,669743
"Alex Jackson","TBR","Alex Jackson","TBR",2024,28,58,139,155,17,7,7,0,3,17,12,12,0,53,2,1,1,2,1,0,0.122302158,2,0,0.077419354,0.341935483,0.226415094,0.201298701,0.237410071,0.438708772,0.115107913,0.166666666,0.813953488,0.103448275,0.40229885,0.494252873,0.162790697,0.069767441,0.057142857,0,0.20007716874023537,-13.735581066703233,4.3960200359469335,-12.666657705103788,-0.10751155891436964,4.479579288875837,28.57919694455111,0.6023924276232719,5.848930478096008,0.034259133040905,0.5000000074505806,-12.064265277480516,-0.10000000149011612,0.38636364,0.42045455,0.19318182,0.19318182,0.54545455,0.26136364,86.71152680495689,20.178355951418823,8,0.09090909,110.2,28,0.31818182,88,0.138,0.262,0.223,0.5681332945823669,0.37617555,0.6742671,0.52236422,0.45833333,0.7294686,0.62996942,0.49041534,18.32688172,"Alex Jackson",17276,656577
"Alex Kirilloff","MIN","Alex Kirilloff","MIN",2024,26,57,159,178,32,16,8,3,5,20,20,15,0,47,1,3,0,5,0,0,0.201257861,2,0,0.084269662,0.264044943,0.319148936,0.269662921,0.383647798,0.653310719,0.182389937,0.245454545,1.222222222,0.130434782,0.478260869,0.391304347,0.044444444,0.111111111,0.036363636,0,0.28212288122498586,-4.019472123508916,16.802624626631275,-3.4791596396021705,-0.30651695821455915,4.24999999625,82.91760551198051,0.12886163592338562,-5.559737682342529,-0.25255751609802246,0.800000011920929,-3.350298003678785,-0.8999999761581421,0.4,0.34782609,0.25217391,0.09565217,0.49565217,0.40869565,91.30828804347826,13.209149966032609,13,0.11304348,107.137,47,0.40869565,115,0.218,0.419,0.31,0.3814191520214081,0.30678466,0.67751479,0.49187592,0.48076923,0.82532751,0.71771772,0.49926145,17.84104628,"Alex Kirilloff",20325,666135
"Alex Verdugo","NYY","Alex Verdugo","NYY",2024,28,149,559,621,130,88,28,1,13,74,61,49,0,93,1,10,2,14,2,1,0.232558139,11,2,0.078904991,0.149758454,0.52688172,0.290791599,0.355992844,0.646784443,0.123434705,0.252699784,1.45625,0.169133192,0.492600422,0.338266384,0.06875,0.08125,0.0472103,0.4,0.2834208144509927,-13.374259005144458,59.269123477086204,-11.974005686894278,0.6049660018867368,2.94164272916458,83.14835690521085,-2.463465467095375,-0.4356107711791992,-1.0941606909036636,-1.0000000596046448,-14.437471153989653,-0.699999988079071,0.37238494,0.34309623,0.28451883,0.14435146,0.541841,0.31380753,88.28123341295117,9.879320926220807,27,0.05648536,110.667,167,0.34937238,478,0.25,0.373,0.302,-1.3693047761917114,0.26019417,0.58931298,0.44444444,0.67910448,0.92746114,0.86346154,0.55982906,18.52389277,"Alex Verdugo",17027,657077
"Alexander Canario","CHC","Alexander Canario","CHC",2024,24,15,25,28,7,5,1,0,1,4,2,2,0,11,1,0,0,0,1,0,0.28,2,0,0.071428571,0.392857142,0.181818181,0.357142857,0.44,0.797142857,0.16,0.461538461,1,0.142857142,0.428571428,0.428571428,0,0.166666666,0.333333333,0,0.3503951515470232,0.9063136667255778,4.181699672365608,0.939256677055778,0.22065282806223377,5.3651055334763464,128.05207396713348,0.025392383337020874,0.23920831084251404,0.13686062395572662,-0.10000000149011612,0.9646490603927989,0.10000000149011612,0.28571429,0.57142857,0.14285714,0.35714286,0.42857143,0.21428571,87.98726109095982,10.834049769810267,2,0.14285714,109.224,6,0.42857143,14,0.201,0.373,0.293,-0.11146824061870575,0.26829268,0.6,0.46534653,0.27272727,0.72222222,0.61702128,0.59405941,16.83333333,"Alexander Canario",22842,672744
"Ali Sánchez","MIA","Ali Sánchez","MIA",2024,27,31,84,96,14,12,2,0,0,5,4,4,0,24,1,1,6,2,2,1,0.166666666,2,0,0.041666666,0.25,0.166666666,0.211111111,0.19047619,0.401587301,0.023809524,0.229508196,1.777777777,0.180327868,0.524590163,0.295081967,0.111111111,0,0.0625,0,0.1840681744946374,-9.7441591816937,1.4857356947864022,-10.224436243156102,-0.22812519701531295,3.6672937794434324,10.935044816049109,-0.1732456535100937,4.991199612617493,-0.1391775831580162,-0.10000000149011612,-10.397681896666196,0.10000000149011612,0.32835821,0.40298507,0.26865672,0.14925373,0.56716418,0.28358209,86.75089651639344,7.602486031954406,3,0.04477612,105.057,24,0.35820896,67,0.177,0.256,0.213,-0.034068070352077484,0.32116788,0.60696517,0.49112426,0.59090909,0.86885246,0.79518072,0.59467456,17.74166667,"Ali Sanchez",18551,645305
"Alika Williams","PIT","Alika Williams","PIT",2024,25,37,87,96,18,12,4,2,0,13,5,3,0,22,1,0,5,0,1,0,0.206896551,1,0,0.03125,0.229166666,0.136363636,0.241758241,0.298850574,0.540608815,0.091954023,0.276923076,1.238095238,0.276923076,0.4,0.323076923,0.142857142,0,0.038461538,0,0.23698586029010815,-5.655389418715426,5.574505457764676,-6.131619563216159,-0.31467765320379043,7.412704925079302,46.58752731052207,-0.541047677397728,0.4281295835971832,0.07372124493122101,-1,-6.672667240613887,0.5,0.35714286,0.35714286,0.28571429,0.11428571,0.67142857,0.21428571,87.18079927884615,15.708050067608173,3,0.04285714,108.475,19,0.27142857,70,0.226,0.306,0.251,-0.614768922328949,0.29078014,0.65128205,0.5,0.46341463,0.87401575,0.77380952,0.58035714,18.21848739,"Alika Williams",27604,675961
"Amed Rosario","- - -","Amed Rosario","- - -",2024,28,103,332,346,93,69,18,3,3,29,32,9,0,73,4,1,0,10,13,5,0.280120481,23,0,0.02601156,0.210982658,0.123287671,0.306358381,0.379518072,0.685876453,0.099397591,0.350194552,1.847222222,0.211538461,0.511538461,0.276923076,0.111111111,0.041666666,0.17293233,0,0.2989004953748229,-3.1408725098676533,37.333540274112714,-1.8094076455540509,0.2681230897849266,5.574229936705535,96.17568021594116,0.6995307356119156,-7.839181751012802,-0.0722106397151947,1.0999999642372131,-1.1098769099421353,-1.5,0.33461538,0.38076923,0.28461538,0.2,0.55,0.25,86.87100149301382,4.564182750995343,12,0.04615385,108.896,94,0.36153846,260,0.25,0.359,0.28,0.7717413753271103,0.37751678,0.72104405,0.55169562,0.60888889,0.86877828,0.78110945,0.5070306,18.92815759,"Amed Rosario",15518,642708
"Andrés Chaparro","WSN","Andrés Chaparro","WSN",2024,25,33,121,132,26,10,12,0,4,12,15,7,0,24,4,0,0,3,1,1,0.214876033,1,0,0.053030303,0.181818181,0.291666666,0.28030303,0.41322314,0.69352617,0.198347107,0.236559139,0.787234042,0.134020618,0.381443298,0.484536082,0.127659574,0.085106382,0.027027027,0,0.301315063328454,-0.9417244314621982,14.499381023697943,-1.130808633513361,0.06820539418759725,2.6687605829491803,92.8360276661774,-0.9049720838665962,-1.7005536556243896,-0.37074727565050125,-1.6000000461935997,-2.035780717379957,-0.10000000149011612,0.42268041,0.36082474,0.21649485,0.18556701,0.49484536,0.31958763,87.83335011275773,16.630963826916883,6,0.06185567,107.067,32,0.32989691,97,0.226,0.392,0.301,-0.534224808216095,0.30501931,0.7593985,0.5352381,0.5443038,0.87128713,0.77935943,0.50666667,18.58549223,"Andres Chaparro",21797,665953
"Andrés Giménez","CLE","Andrés Giménez","CLE",2024,25,152,583,633,147,115,22,1,9,64,63,26,1,97,15,6,3,11,30,5,0.252144082,24,3,0.041074249,0.153238546,0.268041237,0.298412698,0.339622641,0.638035339,0.087478559,0.285714285,1.725352112,0.205338809,0.503080082,0.291581108,0.091549295,0.063380281,0.097959183,0.375,0.28149777878259435,-14.612440575198288,59.43467876659239,-12.28004463417923,2.7700262877276294,5.412758345616595,83.04527976744255,2.235143296420574,15.734702110290527,2.7516425773501396,-0.5,-10.044901337758656,1,0.4,0.34747475,0.25252525,0.18989899,0.56969697,0.24040404,86.30115097736625,8.600855195473251,14,0.02828283,109.617,141,0.28484848,495,0.262,0.355,0.296,-0.5164992809295654,0.36731107,0.72323553,0.55439767,0.6291866,0.86622807,0.79172932,0.52563568,18.20980616,"Andres Gimenez",19950,665926
"Andrew Benintendi","CHW","Andrew Benintendi","CHW",2024,29,135,477,522,109,69,20,0,20,50,64,41,1,96,1,3,0,12,3,2,0.22851153,5,1,0.078544061,0.183908045,0.427083333,0.28927203,0.396226415,0.685498445,0.167714885,0.244505494,0.907407407,0.191099476,0.384816753,0.424083769,0.074074074,0.12345679,0.034013605,0.5,0.29789751367697104,-5.159931633422929,55.90262175743762,-4.28448368961628,-0.3361212131984291,2.108044494327818,92.82664401784545,-1.8768306076526642,-14.519065380096436,-1.078179270029068,0.30000001192092896,-6.1613142972689445,-0.5,0.4453125,0.34375,0.2109375,0.15364583,0.5390625,0.30729167,88.01611712598425,16.10398724573491,24,0.0625,109.494,131,0.34114583,384,0.243,0.389,0.303,-0.7986513376235962,0.26049516,0.66604128,0.47719298,0.69421488,0.86338028,0.82037815,0.53433584,17.99043716,"Andrew Benintendi",17901,643217
